,uuid,timestamp,gps_lat,gps_lon,gps_alt,file_size,width,height,s3_path,url
472636,72ed3864ffe4d614edb857432dc74df7de026ce4,2018-11-23 14:48:09,34.6232638888889,-79.0353083333333,4294967228.0,3505646.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/5/615428/VIRB0045_a448d16a-ff06-4720-9d41-1ab952524202.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/615428/VIRB0045_a448d16a-ff06-4720-9d41-1ab952524202.jpg
496392,72b03710d20f93bc1c16ed4b787beceed48a2f3a,2018-06-16 17:15:25,33.9232783333333,-78.0567066666667,146.0,8559035.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/5/614727/DSC_7026_b7150e3d-62f3-4935-987b-54f8cbe43f0c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/614727/DSC_7026_b7150e3d-62f3-4935-987b-54f8cbe43f0c.jpg
513783,65750cff774f2b7a42d43192c27717f24fc2904f,2016-05-21 11:21:16,30.3247,-88.4554833333333,807.0,10412730.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/5/180802/VIRB0298_98221971-81f0-4acd-98a2-5f7ed97c6595.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/180802/VIRB0298_98221971-81f0-4acd-98a2-5f7ed97c6595.jpg
546961,1fe4baa8c0e4351b7663ec6e71412ef92533545e,2019-09-05 12:39:07,32.4321116666667,-98.9875866666667,841.0,6068609.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9107/616213/DSC_0193_8f573a25-aeed-498b-a9cb-6e8855a90bdc.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9107/616213/DSC_0193_8f573a25-aeed-498b-a9cb-6e8855a90bdc.jpg
547317,9467c82795a931d97cd09af85b26a69740ce2aab,2019-09-06 18:26:06,34.2505416666667,-77.9462033333333,487.0,6194542.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/9161/616222/FEMA_REG_8de226cc-5225-4452-a924-15fa9a47855f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616222/FEMA_REG_8de226cc-5225-4452-a924-15fa9a47855f.jpg
548730,52a4970355fab1dd3e4281b88421274ea5411359,2019-09-07 11:29:08,35.1184016666667,-77.0533683333333,642.0,9242940.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9161/616227/FEMA_Reg_620b9ed3-068c-4b71-bf2a-7753164fd6cf.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616227/FEMA_Reg_620b9ed3-068c-4b71-bf2a-7753164fd6cf.jpg
548926,f7151326783faa156a6256237337ca45c2163ba1,2019-09-07 11:33:25,35.1092183333333,-77.0419583333333,723.0,8183314.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9161/616227/FEMA_Reg_6ff6a192-a191-4ad1-8c8a-fd4d71b7747b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616227/FEMA_Reg_6ff6a192-a191-4ad1-8c8a-fd4d71b7747b.jpg
549172,81da9d3d11d585a4e0f754c44bd2bcea397170fe,2019-09-06 21:03:49,30.083633333333303,-81.68182166666669,326.0,12608299.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9157/616220/DSC_8158_f7177ece-485c-4ee2-9e61-bb8743314e3a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9157/616220/DSC_8158_f7177ece-485c-4ee2-9e61-bb8743314e3a.jpg
549203,3896c511664f6e3beda99dd31af98d2150d2cb36,2019-09-07 12:01:45,35.135973333333304,-76.8007066666667,598.0,9309831.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9161/616227/FEMA_Reg_a8a57247-5584-450b-966e-8d3fe25def9a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9161/616227/FEMA_Reg_a8a57247-5584-450b-966e-8d3fe25def9a.jpg
550267,b31c39d6bf7476726f51506c47a0faa071974af8,2019-09-17 10:04:15,30.7495783333333,-81.66282333333331,306.0,11923418.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/5/616274/DSC_8349_869ad8b1-9956-454a-a53d-f607f268422b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/5/616274/DSC_8349_869ad8b1-9956-454a-a53d-f607f268422b.jpg
